Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Liquid )


Aditya Birla Sun Life Mutual Fund
101294;Birla Sun Life Cash Plus Sweep Plan-Dividend Option;;;10.5009;10.5009;10.5009;03-Jun-2006

ING Mutual Fund
100194;ING Liquid Fund-Auto Sweep Growth Option;;;10.0000;10.0000;10.0000;03-Jun-2006
100195;ING Liquid Fund-Auto Sweep Weekly Dividend Option;;;10.0000;10.0000;10.0000;03-Jun-2006
100198;ING Liquid Fund-Institutional Daily Dividend Option;INF084M01473;;10.0103;10.0103;10.0103;03-Jun-2006
100196;ING Liquid Fund-Institutional Growth Option;INF084M01465;;11.1055;11.1055;11.1055;03-Jun-2006
100197;ING Liquid Fund-Institutional Weekly Dividend Option;INF084M01499;INF084M01481;10.0625;10.0625;10.0625;03-Jun-2006
100192;ING Liquid Fund-Regular Daily Dividend Option;INF084M01432;;10.7849;10.7849;10.7849;03-Jun-2006
100190;ING Liquid Fund-Regular Growth Option;INF084M01424;;15.0065;15.0065;15.0065;03-Jun-2006
100191;ING Liquid Fund-Regular Weekly Dividend Option;INF084M01457;INF084M01440;10.8333;10.8333;10.8333;03-Jun-2006
100200;ING Liquid Fund-Super Institutional Daily Dividend Option;INF084M01515;;10.0024;10.0024;10.0024;03-Jun-2006
100199;ING Liquid Fund-Super Institutional Growth Option;INF084M01507;;10.5026;10.5026;10.5026;03-Jun-2006
100201;ING Liquid Fund-Super Institutional Weekly Dividend Option;INF084M01531;INF084M01523;10.0932;10.0932;10.0932;03-Jun-2006

Sahara Mutual Fund
101397;Sahara Liquid Fund-Fixed Pricing -  Weekly Dividend Option;;INF515L01064;1024.6207;1024.6207;1024.6207;03-Jun-2006
101393;Sahara Liquid Fund-Fixed Pricing - Daily Dividend Option;;INF515L01049;1024.3391;1024.3391;1024.3391;03-Jun-2006
101394;Sahara Liquid Fund-Fixed Pricing - Growth option;INF515L01056;;1270.0187;1270.0187;1270.0187;03-Jun-2006
101398;Sahara Liquid Fund-Fixed Pricing - Monthly Dividend Option;;INF515L01072;1023.8567;1023.8567;1023.8567;03-Jun-2006
101399;Sahara Liquid Fund-Variable Pricing - Daily Dividend option;;INF515L01080;1024.3498;1024.3498;1024.3498;03-Jun-2006
101402;Sahara Liquid Fund-Variable Pricing - Growth option;INF515L01114;;1271.7357;1271.7357;1271.7357;03-Jun-2006
101400;Sahara Liquid Fund-Variable Pricing - Weekly Dividend Option;;INF515L01098;1024.6715;1024.6715;1024.6715;03-Jun-2006
101401;Sahara Liquid Fund-Variable Pricing- Monthly Dividend Option;;INF515L01106;1025.8652;1025.8652;1025.8652;03-Jun-2006

