Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Liquid )


Sahara Mutual Fund
101397;Sahara Liquid Fund-Fixed Pricing -  Weekly Dividend Option;;INF515L01064;1027.4373;;;28-Jul-2019
101393;Sahara Liquid Fund-Fixed Pricing - Daily Dividend Option;;INF515L01049;1299.2771;;;28-Jul-2019
120265;Sahara Liquid Fund-Fixed Pricing - Direct - Weekly Dividend Option;;INF515L01668;1027.4373;;;28-Jul-2019
120262;Sahara Liquid Fund-Fixed Pricing - Direct -Growth option;INF515L01650;;3024.287;;;28-Jul-2019
101394;Sahara Liquid Fund-Fixed Pricing - Growth option;INF515L01056;;3179.1114;;;28-Jul-2019
101398;Sahara Liquid Fund-Fixed Pricing - Monthly Dividend Option;;INF515L01072;1043.3721;;;28-Jul-2019
120253;Sahara Liquid Fund-Fixed Pricing -Direct - Daily Dividend Option- Direct;;INF515L01643;1299.2771;;;28-Jul-2019
120266;Sahara Liquid Fund-Fixed Pricing -Direct - Monthly Dividend Option;;INF515L01676;1043.3721;;;28-Jul-2019
101399;Sahara Liquid Fund-Variable Pricing - Daily Dividend option;;INF515L01080;1311.573;;;28-Jul-2019
101402;Sahara Liquid Fund-Variable Pricing - Growth option;INF515L01114;;3253.0004;;;28-Jul-2019
101400;Sahara Liquid Fund-Variable Pricing - Weekly Dividend Option;;INF515L01098;1325.0743;;;28-Jul-2019
120271;Sahara Liquid Fund-Variable Pricing -Direct - Daily Dividend option;;INF515L01684;1038.8267;;;28-Jul-2019
120280;Sahara Liquid Fund-Variable Pricing -Direct - Growth option;INF515L01718;;3260.0615;;;28-Jul-2019
120272;Sahara Liquid Fund-Variable Pricing -Direct - Weekly Dividend Option;;INF515L01692;1325.0743;;;28-Jul-2019
120273;Sahara Liquid Fund-Variable Pricing- Direct - Monthly Dividend Option;;INF515L01700;1055.8972;;;28-Jul-2019
101401;Sahara Liquid Fund-Variable Pricing- Monthly Dividend Option;;INF515L01106;1336.2914;;;28-Jul-2019

Open Ended Schemes ( Equity Scheme - Large Cap Fund )


PGIM India Mutual Fund
138313;PGIM India Large Cap Fund - Direct Plan - Dividend;INF663L01GS2;INF663L01GT0;19.53;;;28-Jul-2019
138312;PGIM India Large Cap Fund - Direct Plan - Growth;INF663L01GR4;;180.43;;;28-Jul-2019
138307;PGIM India Large Cap Fund - Dividend;INF663L01GU8;INF663L01GV6;15.67;;;28-Jul-2019
138308;PGIM India Large Cap Fund - Growth;INF663L01GW4;;166.18;;;28-Jul-2019

Open Ended Schemes ( Equity Scheme - Mid Cap Fund )


PGIM India Mutual Fund
