Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
147713;ITI Overnight Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF00XX01564;;1385.9782;02-Aug-2026
147717;ITI Overnight Fund - Direct Plan - Monthly IDCW Option;Direct Plan;Monthly IDCW Option;INF00XX01630;INF00XX01606;1001.9226;02-Aug-2026
147711;ITI Overnight Fund - Direct Plan - Weekly IDCW option;Direct Plan;Weekly IDCW option;;INF00XX01580;1001.6524;02-Aug-2026
147709;ITI Overnight Fund - Regular Plan - Daily IDCW Option;Regular Plan;Daily IDCW Option;;INF00XX01481;1000.9999;02-Aug-2026
147716;ITI Overnight Fund - Regular Plan - Fortnightly IDCW Option;Regular Plan;Fortnightly IDCW Option;INF00XX01531;INF00XX01507;1001.9507;02-Aug-2026
147714;ITI Overnight Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF00XX01473;;1376.5979;02-Aug-2026
147718;ITI Overnight Fund - Regular Plan - Monthly IDCW Option;Regular Plan;Monthly IDCW Option;INF00XX01549;INF00XX01515;1001.0714;02-Aug-2026
147712;ITI Overnight Fund - Regular Plan - Weekly IDCW Option;Regular Plan;Weekly IDCW Option;;INF00XX01499;1001.6486;02-Aug-2026

Kotak Mahindra Mutual Fund
146141;Kotak Overnight Fund -Direct Plan-Growth Option;Direct Plan;Growth;INF174KA1BF9;;1462.2892;02-Aug-2026
146142;Kotak Overnight Fund -Regular plan-Growth Option;Regular Plan;Growth;INF174KA1BC6;;1452.2136;02-Aug-2026
146140;Kotak Overnight Fund-Direct Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option;Direct Plan;Daily Reinvestment of Income Distribution cum capital withdrawal option;;INF174KA1BE2;1003.6055;02-Aug-2026
146138;Kotak Overnight Fund-Regular Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option;Regular Plan;Daily Reinvestment of Income Distribution cum capital withdrawal option;;INF174KA1BB8;1004.7568;02-Aug-2026

LIC Mutual Fund
147516;LIC MF Overnight Fund-Direct Plan-Daily IDCW;Direct Plan;Daily IDCW;;INF767K01QG7;1121.7974;02-Aug-2026
147515;LIC MF Overnight Fund-Direct Plan-Growth;Direct Plan;Growth;INF767K01QI3;;1420.6695;02-Aug-2026
147513;LIC MF Overnight Fund-Direct Plan-IDCW;Direct Plan;IDCW;INF767K01QE2;INF767K01QF9;1420.8399;02-Aug-2026
147514;LIC MF Overnight Fund-Direct Plan-Weekly IDCW;Direct Plan;Weekly IDCW;;INF767K01QH5;1102.2731;02-Aug-2026
147517;LIC MF Overnight Fund-Regular Plan-Daily IDCW;Regular Plan;Daily IDCW;;INF767K01QB8;1119.8163;02-Aug-2026
147519;LIC MF Overnight Fund-Regular Plan-Growth;Regular Plan;Growth;INF767K01QD4;;1408.7423;02-Aug-2026
147512;LIC MF Overnight Fund-Regular Plan-IDCW;Regular Plan;IDCW;INF767K01PZ9;INF767K01QA0;1245.9641;02-Aug-2026
147518;LIC MF Overnight Fund-Regular Plan-Weekly IDCW;Regular Plan;Weekly IDCW;;INF767K01QC6;1180.044;02-Aug-2026

Mahindra Manulife Mutual Fund
147563;Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW;;INF174V01846;1421.8641;02-Aug-2026
147564;Mahindra Manulife Overnight Fund - Direct Plan -Growth;Direct Plan;Growth;INF174V01838;;1418.3692;02-Aug-2026
147566;Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW;;INF174V01820;1249.0137;02-Aug-2026
147565;Mahindra Manulife Overnight Fund - Regular Plan - Growth;Regular Plan;Growth;INF174V01812;;1408.3036;02-Aug-2026
149471;Mahindra Manulife Overnight Fund - Unclaimed Redemption/IDCW beyond 3 years;;Unclaimed Redemption/IDCW beyond 3 years;;;1000.0000;02-Aug-2026
149470;Mahindra Manulife Overnight Fund - Unclaimed Redemption/IDCW upto 3 years;;Unclaimed Redemption/IDCW upto 3 years;;;1300.7834;02-Aug-2026

Nippon India Mutual Fund
145830;NIPPON INDIA OVERNIGHT FUND - DAILY IDCW Option;Regular Plan;DAILY IDCW Option;;INF204KB1Q73;100.0050;02-Aug-2026
145812;NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - DAILY IDCW Option;Direct Plan;DAILY IDCW Option;;INF204KB1R49;100.0050;02-Aug-2026
145810;Nippon India Overnight Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF204KB1R31;;147.2323;02-Aug-2026
145824;NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - MONTHLY IDCW Option;Direct Plan;MONTHLY IDCW Option;INF204KB1R64;INF204KB1R72;100.2073;02-Aug-2026
145825;NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - QUARTERLY IDCW Option;Direct Plan;QUARTERLY IDCW Option;INF204KB1R80;INF204KB1R98;100.9143;02-Aug-2026
145823;NIPPON INDIA OVERNIGHT FUND - DIRECT Plan - WEEKLY IDCW Option;Direct Plan;WEEKLY IDCW Option;;INF204KB1R56;100.0342;02-Aug-2026
145827;NIPPON INDIA OVERNIGHT FUND - MONTHLY IDCW Option;Regular Plan;MONTHLY IDCW Option;INF204KB1Q99;INF204KB1R07;100.1970;02-Aug-2026
145833;NIPPON INDIA OVERNIGHT FUND - QUARTERLY IDCW Option;Regular Plan;QUARTERLY IDCW Option;INF204KB1R15;INF204KB1R23;100.9024;02-Aug-2026
145811;Nippon India Overnight Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF204KB1Q65;;146.2089;02-Aug-2026
145826;NIPPON INDIA OVERNIGHT FUND - WEEKLY IDCW Option;Regular Plan;WEEKLY IDCW Option;;INF204KB1Q81;100.0336;02-Aug-2026

PGIM India Mutual Fund
147605;PGIM India Overnight Fund - Direct Plan - Daily Dividend Option;Direct Plan;Direct IDCW;;INF663L01T35;1000.0088;02-Aug-2026
147606;PGIM India Overnight Fund - Direct Plan - Growth Option;Direct Plan;Direct Growth;INF663L01T01;;1412.5037;02-Aug-2026
147608;PGIM India Overnight Fund - Direct Plan - Weekly Dividend Option;Direct Plan;Direct IDCW;INF663L01T19;INF663L01T27;1001.0291;02-Aug-2026
147609;PGIM India Overnight Fund - Regular Plan - Daily Dividend Option;Regular Plan;Regular IDCW;;INF663L01T76;1000;02-Aug-2026
147607;PGIM India Overnight Fund - Regular Plan - Weekly Dividend Option;Regular Plan;Regular IDCW;INF663L01T50;INF663L01T68;1007.1792;02-Aug-2026
147600;PGIM India Overnight Fund - Regular Plan- Growth Option;Regular Plan;Regular Growth;INF663L01T43;;1406.1456;02-Aug-2026

quant Mutual Fund
151190;quant Overnight Fund - Growth Option - Direct Plan;Direct Plan;Growth Option;INF966L01AZ7;;12.5193;02-Aug-2026
151195;quant Overnight Fund - Growth Option - Regular Plan;Regular Plan;Growth Option;INF966L01BC4;;12.4734;02-Aug-2026
151193;quant Overnight Fund - IDCW Option - Direct Plan;Direct Plan;IDCW Option;INF966L01BA8;INF966L01BB6;12.5245;02-Aug-2026
151191;quant Overnight Fund - IDCW Option - Regular Plan;Regular Plan;IDCW Option;INF966L01BD2;INF966L01BE0;12.4618;02-Aug-2026
154083;quant Overnight Fund - Unclaimed IDCW Greater than 3 years;Direct Plan;Unclaimed IDCW Greater than 3 years;;;10;02-Aug-2026
154086;quant Overnight Fund - Unclaimed IDCW Less than 3 years;Direct Plan;Unclaimed IDCW Less than 3 years;;;10.3158;02-Aug-2026
154085;quant Overnight Fund - Unclaimed Redemption Greater than 3 years;Direct Plan;Unclaimed Redemption Greater than 3 years;;;10;02-Aug-2026
154084;quant Overnight Fund - Unclaimed Redemption Less than 3 years;Direct Plan;Unclaimed Redemption Less than 3 years;;;10.3115;02-Aug-2026

Samco Mutual Fund
150631;Samco Overnight Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF0K1H01040;;1250.7855;02-Aug-2026
150632;Samco Overnight Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF0K1H01032;;1240.6408;02-Aug-2026
153021;Samco Overnight Fund - Unclaimed Redemption Upto 3 years;;;;;1094.2471;02-Aug-2026

SBI Mutual Fund
119831;SBI Overnight Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW);Direct Plan;IDCW;;INF200K01TJ7;1383.0541;02-Aug-2026
119833;SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH;Direct Plan;Growth;INF200K01TK5;;4455.8847;02-Aug-2026
119832;SBI Overnight Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW);Direct Plan;IDCW;INF200K01TL3;INF200K01TM1;1412.2938;02-Aug-2026
114297;SBI Overnight Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW);Regular Plan;IDCW;;INF200K01LN6;1376.6298;02-Aug-2026
101206;SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH;Regular Plan;Growth;INF200K01LQ9;;4395.4027;02-Aug-2026
103140;SBI Overnight Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW);Regular Plan;IDCW;INF200K01LO4;INF200K01LP1;1405.6322;02-Aug-2026

Shriram Mutual Fund
154395;Shriram Overnight Fund- Direct Daily IDCW;Direct Plan;Daily IDCW;;INF680P01513;1000.0193;02-Aug-2026
154394;Shriram Overnight Fund- Direct Growth;Direct Plan;Growth;INF680P01497;;1265.6592;02-Aug-2026
154396;Shriram Overnight Fund- Direct Monthly IDCW;Direct Plan;Monthly IDCW;INF680P01612;INF680P01638;1002.5676;02-Aug-2026
154398;Shriram Overnight Fund- Regular Daily IDCW;Regular Plan;Daily IDCW;;INF680P01521;1000.01;02-Aug-2026
154399;Shriram Overnight Fund- Regular Growth;Regular Plan;Growth;INF680P01505;;1261.6029;02-Aug-2026
154402;Shriram Overnight Fund- Regular Monthly IDCW;Regular Plan;Monthly IDCW;INF680P01620;INF680P01646;1002.554;02-Aug-2026

Sundaram Mutual Fund
146963;Sundaram Overnight Fund Direct Plan - Growth;Direct Plan;GROWTH;INF903JA1HG5;;1455.5314;02-Aug-2026
146962;Sundaram Overnight Fund Direct Plan - Monthly Payout of Income Distribution cum Capital Withdrawal (IDCW);Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903JA1HH3;;1051.9761;02-Aug-2026
146957;Sundaram Overnight Fund Direct Plan - Monthly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW);Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);;INF903JA1HM3;1051.9761;02-Aug-2026
146959;Sundaram Overnight Fund Regular Plan - Growth;Regular Plan;GROWTH;INF903JA1GZ7;;1445.1277;02-Aug-2026
146960;Sundaram Overnight Fund Regular Plan - Monthly Payout of Income Distribution cum Capital Withdrawal (IDCW);Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903JA1HA8;;1046.6786;02-Aug-2026
146961;Sundaram Overnight Fund Regular Plan - Monthly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW);Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);;INF903JA1HF7;1046.6786;02-Aug-2026

Tata Mutual Fund
146978;TATA Overnight Fund Direct Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option   ;Direct Plan;Daily Reinvestment of Income Distribution cum capital withdrawal option;;INF277K019T3;1000.0002;02-Aug-2026
146979;TATA Overnight Fund Regular Plan - Daily Reinvestment of Income Distribution cum capital withdrawal option   ;Regular Plan;Daily Reinvestment of Income Distribution cum capital withdrawal option;;INF277K017T7;1000.0003;02-Aug-2026
146980;Tata Overnight Fund-Direct Plan-Growth;Direct Plan;Growth Option;INF277K018T5;;1446.9241;02-Aug-2026
146977;Tata Overnight Fund-Regular Plan-Growth;Regular Plan;Growth Option;INF277K016T9;;1434.8782;02-Aug-2026

Trust Mutual Fund
