Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Money Market )


Taurus Mutual Fund
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;28-Apr-2020
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;28-Apr-2020
139616;Taurus Unclaimed Dividend - Growth;;;13.5731;;;28-Apr-2020
139617;Taurus Unclaimed Redemption - Growth;;;13.5742;;;28-Apr-2020

Open Ended Schemes ( Equity Scheme - Multi Cap Fund )


Baroda BNP Paribas Mutual Fund
119354;Baroda BNP Paribas MULTI CAP FUND - Direct Plan - Growth Option;INF955L01AG0;;88.09;;;28-Apr-2020
119353;Baroda BNP Paribas MULTI CAP FUND - Direct Plan - IDCW Option;INF955L01AE5;;23.33;;;28-Apr-2020
102020;Baroda BNP Paribas MULTI CAP FUND - Regular Plan - Growth Option;INF955L01674;;82.53;;;28-Apr-2020
102021;Baroda BNP Paribas MULTI CAP FUND - Regular Plan - IDCW Option;INF955L01658;INF955L01666;23.00;;;28-Apr-2020

BNP Paribas Mutual Fund
119988;BNP Paribas MULTI CAP Fund - Direct Plan - Growth Option;INF251K01HK3;;44.5960;;;28-Apr-2020
119987;BNP Paribas MULTI CAP Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option;INF251K01HI7;INF251K01HJ5;13.1010;;;28-Apr-2020
113460;BNP PARIBAS MULTI CAP Fund-Growth Option;INF251K01951;;40.1160;;;28-Apr-2020
113461;BNP PARIBAS MULTI CAP Fund-Income Distribution cum Capital Withdrawal Option;INF251K01977;INF251K01969;11.2910;;;28-Apr-2020

ICICI Prudential Mutual Fund
120599;ICICI Prudential Multicap Fund - Direct Plan -  Growth;INF109K014O9;;238.09;;;28-Apr-2020
120598;ICICI Prudential Multicap Fund - Direct Plan -  IDCW;INF109K012O3;INF109K013O1;22.45;;;28-Apr-2020
101228;ICICI Prudential Multicap Fund - Growth;INF109K01613;;223.33;;;28-Apr-2020
101706;ICICI Prudential Multicap Fund - IDCW;INF109K01FK7;INF109K01621;15.69;;;28-Apr-2020

Invesco Mutual Fund
120413;Invesco India Multicap Fund - Direct Plan - Growth Option;INF205K01MS2;;44.41;;;28-Apr-2020
120412;Invesco India Multicap Fund - Direct Plan - IDCW (Payout / Reinvestment);INF205K01MQ6;INF205K01MR4;40.21;;;28-Apr-2020
107353;Invesco India Multicap Fund - Growth Option;INF205K01DN2;;39.96;;;28-Apr-2020
107352;Invesco India Multicap Fund - IDCW (Payout / Reinvestment);INF205K01DO0;INF205K01DP7;36.24;;;28-Apr-2020

ITI Mutual Fund
147183;ITI Multi Cap Fund - Direct Plan - Growth Option;INF00XX01168;;8.9149;;;28-Apr-2020
147186;ITI Multi Cap Fund - Direct Plan - IDCW Option;INF00XX01176;INF00XX01184;8.9149;;;28-Apr-2020
147184;ITI Multi Cap Fund - Regular Plan - Growth Option;INF00XX01135;;8.7375;;;28-Apr-2020
147185;ITI Multi Cap Fund - Regular Plan - IDCW Option;INF00XX01143;INF00XX01150;8.7375;;;28-Apr-2020

L&T Mutual Fund
119291;L&T Flexicap Fund-Direct Plan-Growth;INF917K01FC0;;69.855;;;28-Apr-2020
